SaleID,price
201993,2147.39
201994,794.02
201995,1825.79
201997,18077.95
202002,3869.32
202004,4816.3
202013,7325.67
202014,11039.97
202015,7438.52
202017,1310.25
202019,893.27
202020,1318.27
202021,6253.56
202023,4418.12
202024,17939.39
202026,8801.82
202030,3513.53
202031,8113.27
202033,2087.21
202040,7117.51
202043,935.93
202044,6818.22
202045,1280.6
202047,2095.76
202048,700.82
202049,1852.23
202051,1577.55
202053,2682.8
202055,8100.8
202056,1603.64
202057,4364.69
202058,3846.29
202060,4489.76
202063,9740.96
202068,588.77
202069,2788.15
202072,2460.31
202074,28655.9
202075,1990.01
202076,7997.08
202077,4742.07
202078,1819.69
202079,3062.0
202080,11942.11
202081,7074.38
202084,6375.95
202086,6992.9
202087,6513.33
202088,3461.49
202092,1352.23
202094,4454.12
202095,14499.78
202097,3907.9
202098,2408.85
202101,1932.5
202102,9606.46
202104,1351.66
202105,1590.5
202106,6885.24
202108,1377.97
202109,3451.27
202110,8849.88
202112,4364.07
202114,13336.84
202116,2228.62
202117,943.3
202120,6851.1
202122,2375.68
202123,3295.5
202124,1268.24
202128,12180.53
202131,4299.12
202132,10684.31
202133,1731.58
202134,9182.3
202135,14547.86
202138,12945.41
202139,2958.65
202142,426.43
202143,5164.29
202144,890.08
202146,1144.3
202147,1773.27
202149,3378.77
202150,6879.16
202152,5919.08
202153,12762.02
202154,7380.81
202158,411.13
202159,13308.66
202160,5697.24
202161,18221.91
202162,8506.78
202163,988.14
202164,3126.43
202165,3061.08
202167,275.6
202170,6031.13
202171,17220.31
202172,795.07
202173,10499.31
202175,7398.4
202176,356.28
202178,14616.19
202179,16179.82
202180,1485.16
202182,1470.31
202187,2238.9
202190,5169.05
202192,8613.48
202194,6491.77
202195,5373.09
202196,38899.05
202197,13625.34
202201,984.84
202203,2500.29
202204,3515.89
202207,16674.49
202208,5255.79
202209,2850.5
202210,2344.96
202211,20299.26
202213,6071.56
202214,1319.12
202216,2280.5
202217,511.72
202218,14897.2
202219,1191.49
202220,7724.98
202222,5607.97
202223,6910.06
202228,7591.18
202229,23534.13
202231,5026.26
202232,2593.7
202233,1771.84
202234,5103.54
202235,1311.36
202237,1846.11
202238,3972.8
202239,4564.25
202240,1477.48
202242,1550.08
202243,3882.69
202246,5428.8
202247,6548.86
202249,544.45
202252,4731.79
202253,9071.43
202254,5762.29
202255,14127.47
202258,11043.49
202260,13352.81
202266,2149.48
202267,9863.21
202268,6745.37
202270,34139.7
202271,749.86
202272,3638.13
202274,841.11
202275,4117.25
202276,1920.39
202277,9299.53
202278,920.98
202279,2662.5
202282,7640.52
202283,1608.55
202285,15771.7
202286,5148.85
202289,2498.02
202290,5843.1
202293,1819.91
202294,2374.76
202296,980.99
202300,14541.4
202301,2856.73
202302,3282.55
202303,1323.46
202304,7946.38
202305,5916.47
202306,8116.95
202313,2013.21
202314,654.14
202318,17852.7
202319,994.9
202321,4941.7
202323,4409.25
202325,14268.32
202326,1811.24
202327,15887.36
202329,335.53
202331,35634.3
202335,5346.87
202336,14358.65
202337,460.85
202339,4801.29
202340,664.73
202343,4225.47
202344,16031.03
202345,3384.58
202348,11104.14
202349,16471.51
202350,7346.12
202351,24800.07
202352,6918.14
202353,1823.06
202354,16902.53
202357,1992.63
202359,2655.57
202360,17963.9
202363,2547.27
202364,1888.4
202365,20695.94
202370,839.12
202371,3989.5
202372,4730.32
202373,640.85
202377,6981.66
202378,2246.84
202379,2077.3
202381,13893.02
202383,10553.39
202384,17509.2
202386,11855.83
202390,4627.41
202391,3786.32
202392,949.41
202394,3109.3
202396,2136.46
202398,15508.54
202400,11575.3
202403,14377.58
202406,4176.89
202408,3955.05
202410,6869.37
202411,4061.04
202413,3644.85
202414,697.59
202415,6396.71
202416,8206.04
202418,10113.35
202419,1645.08
202421,6601.57
202422,2136.83
202423,4372.2
202424,2541.77
202428,4990.37
202429,622.88
202431,1501.21
202433,5538.04
202434,6799.5225
202436,1667.56
202438,9611.45
202439,1734.55
202440,10473.17
202444,908.12
202445,4491.85
202447,10800.0
202449,3220.28
202452,4621.92
202453,1111.98
202454,2185.41
202456,2503.11
202460,4482.82
202462,14949.53
202464,1270.84
202465,11171.5
202466,981.92
202467,2197.08
202470,13174.43
202471,10165.09
202472,699.17
202473,1918.12
202474,1977.82
202475,6683.42
202476,705.82
202477,1303.21
202478,694.64
202479,270.23
202480,1410.5
202481,11513.77
202483,13555.95
202484,7521.95
202486,1700.39
202488,1985.79
202490,14096.82
202491,4467.76
202493,269.68
202494,19737.89
202495,6060.9
202499,1000.35
202501,18171.35
202502,1139.28
202503,6851.2
202505,3344.52
202506,1492.96
202507,3779.09
202510,4306.24
202511,6006.21
202512,6201.99
202514,2116.56
202515,2083.36
202518,6831.06
202519,2874.75
202521,2334.72
202522,1353.48
202523,2591.46
202524,1285.44
202525,1419.6
202526,8487.71
202527,5623.41
202528,1879.99
202529,7737.68
202530,456.86
202532,21901.3
202533,1065.54
202534,9841.74
202535,1909.69
202536,8932.05
202537,10034.09
202540,17281.95
202541,24465.42
202542,2978.86
202543,1612.86
202544,9091.58
202545,909.05
202547,14841.39
202550,3878.67
202551,517.78
202554,500.37
202555,15542.18
202557,1008.69
202561,2609.45
202563,9002.21
202565,19775.67
202566,3800.23
202567,3464.33
202568,7808.86
202570,3824.23
202572,7744.82
202574,5451.31
202575,9716.62
202576,15766.54
202577,1309.07
202578,1194.1
202579,2920.04
202581,10179.23
202582,7712.47
202586,13433.2
202587,1507.88
202588,6083.99
202589,3359.66
202592,2588.54
202593,1764.61
202594,4926.0
202598,9953.54
202600,5608.94
202602,539.44
202603,1739.53
202605,6570.55
202606,20783.33
202607,4375.08
202608,1442.71
202610,30806.67
202613,1298.0
202614,1221.67
202622,17041.49
202624,6690.25
202625,12288.69
202626,12196.54
202627,11101.96
202628,6552.8
202629,16509.04
202632,1189.44
202635,16175.81
202637,2355.9
202638,27590.71
202639,594.95
202641,3669.72
202642,2633.01
202644,1216.55
202645,974.69
202646,9659.33
202647,400.8
202648,7324.42
202649,1971.56
202650,1553.07
202651,7407.75
202652,980.84
202653,1577.29
202654,2961.08
202655,1407.1
202657,1067.75
202659,5652.32
202660,511.6
202664,29807.52
202669,3994.32
202670,11257.06
202671,18541.46
202672,7137.6
202673,15210.75
202674,5280.52
202675,856.85
202678,12413.32
202680,1605.99
202681,6492.66
202682,1966.58
202683,3210.79
202684,4675.02
202687,2552.13
202691,2401.28
202692,18289.94
202694,1254.33
202695,8266.89
202697,2662.82
202700,3973.51
202701,3830.31
202703,950.81
202705,1922.81
202706,3611.01
202707,859.61
202708,15808.42
202710,913.43
202711,1000.52
202712,4128.53
202714,1365.45
202715,5460.2
202716,11644.05
202717,2457.2
202718,16000.05
202719,26139.94
202720,1339.93
202721,8137.22
202723,1830.69
202725,7480.38
202726,5001.2
202727,6797.17
202728,1584.02
202729,1580.69
202730,4428.9
202732,2984.69
202734,962.58
202735,3878.38
202737,1026.56
202739,1355.47
202740,1901.33
202741,4889.12
202742,2064.22
202743,42440.98
202745,1417.94
202747,7896.48
202749,4483.17
202750,2483.39
202752,11910.87
202755,6884.99
202757,2112.86
202758,1902.75
202759,18898.34
202760,4807.26
202761,2038.51
202762,1585.49
202763,18721.29
202764,6252.09
202766,10894.49
202769,7856.14
202770,14627.59
202771,48746.76
202773,8828.48
202775,8205.76
202776,3180.3633333333337
202780,7730.99
202788,2944.58
202791,6048.93
202793,4155.58
202795,27031.16
202797,5502.71
202799,6686.3
202802,26295.94
202803,795.98
202804,3145.91
202806,580.66
202807,3026.58
202808,950.88
202809,1091.32
202811,2769.76
202812,502.79
202813,2670.0
202818,4199.44
202821,1505.54
202822,981.75
202825,4479.13
202828,16768.28
202829,7239.72
202832,2909.44
202833,5681.3
202834,4963.6
202836,2151.96
202837,22878.43
202838,997.09
202839,11364.32
202842,3160.79
202843,2210.19
202846,7249.47
202847,4155.8
202849,2909.26
202850,1019.84
202851,1548.04
202853,1237.48
202854,12165.12
202857,5779.93
202858,203.5
202859,3404.51
202862,5472.34
202863,25085.07
202864,1202.28
202867,6035.48
202869,3318.72
202871,14731.98
202872,3736.93
202875,9003.47
202878,2161.49
202879,5730.02
202880,11527.25
202882,2476.71
202883,4036.57
202884,37768.93
202885,620.54
202886,10699.28
202887,8147.61
202890,1906.16
202891,1598.77
202892,16183.26
202893,27825.76
202895,2679.55
202896,3866.41
202899,5285.75
202900,2427.9
202903,20777.6
202904,3601.61
202907,2513.94
202910,3433.08
202911,1865.41
202912,12536.77
202913,9148.32
202914,11140.5
202916,1865.46
202917,2065.49
202919,12154.13
202920,25140.87
202921,22137.06
202925,12197.3
202930,1728.55
202931,6652.12
202933,2843.31
202934,7074.49
202935,731.98
202936,1696.21
202937,3282.06
202938,749.78
202940,2573.84
202941,11666.88
202942,1588.34
202943,5912.9
202944,1087.13
202946,1526.33
202947,1612.15
202951,89.07
202953,1402.93
202954,7425.39
202956,2378.39
202958,1380.55
202960,2875.39
202961,1022.0
